water_type,wavelength_nm,quantity,value_per_m,unit,status,note
3C,732,a,1.79,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,732,b,0.59,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,733,a,1.89,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,733,b,0.59,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,734,a,2,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,734,b,0.59,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,735,a,2.1,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,735,b,0.59,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,736,a,2.21,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,736,b,0.589,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,737,a,2.31,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,737,b,0.589,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,738,a,2.4,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,738,b,0.589,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,739,a,2.47,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,739,b,0.589,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,740,a,2.54,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,740,b,0.589,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,741,a,2.58,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,741,b,0.588,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,742,a,2.63,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,742,b,0.588,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,743,a,2.65,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,743,b,0.588,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,744,a,2.68,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,744,b,0.588,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,745,a,2.69,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,745,b,0.587,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,746,a,2.71,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,746,b,0.587,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,747,a,2.72,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,747,b,0.587,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,748,a,2.73,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,748,b,0.587,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,749,a,2.73,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,749,b,0.586,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,750,a,2.74,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,750,b,0.586,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,751,a,2.74,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,751,b,0.586,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,752,a,2.74,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,752,b,0.586,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,753,a,2.75,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,753,b,0.585,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,754,a,2.75,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,754,b,0.585,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,755,a,2.75,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,755,b,0.585,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,756,a,2.76,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,756,b,0.585,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,757,a,2.76,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,757,b,0.584,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,758,a,2.77,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,758,b,0.584,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,759,a,2.77,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,759,b,0.584,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,760,a,2.77,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,760,b,0.584,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,761,a,2.78,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,761,b,0.584,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,762,a,2.78,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,762,b,0.583,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,763,a,2.78,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,763,b,0.583,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,764,a,2.78,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,764,b,0.583,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,765,a,2.78,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,765,b,0.583,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,766,a,2.77,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,766,b,0.582,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,767,a,2.77,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,767,b,0.582,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,768,a,2.76,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,768,b,0.582,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,769,a,2.76,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,769,b,0.582,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,770,a,2.76,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,770,b,0.581,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,771,a,2.75,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,771,b,0.581,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,772,a,2.75,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,772,b,0.581,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,773,a,2.74,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,773,b,0.581,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,774,a,2.73,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,774,b,0.581,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,775,a,2.72,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,775,b,0.58,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,776,a,2.71,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,776,b,0.58,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,777,a,2.7,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,777,b,0.58,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,778,a,2.69,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,778,b,0.58,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,779,a,2.68,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,779,b,0.579,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,780,a,2.66,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,780,b,0.579,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,781,a,2.65,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,781,b,0.579,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,782,a,2.64,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,782,b,0.579,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,783,a,2.62,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,783,b,0.579,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,784,a,2.61,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,784,b,0.578,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,785,a,2.59,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,785,b,0.578,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,786,a,2.57,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,786,b,0.578,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,787,a,2.55,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,787,b,0.578,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,788,a,2.54,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,788,b,0.577,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,789,a,2.52,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,789,b,0.577,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,790,a,2.49,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,790,b,0.577,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,791,a,2.47,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,791,b,0.577,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,792,a,2.45,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,792,b,0.577,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,793,a,2.43,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,793,b,0.576,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,794,a,2.41,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,794,b,0.576,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,795,a,2.39,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,795,b,0.576,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,796,a,2.38,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,796,b,0.576,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,797,a,2.36,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,797,b,0.575,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,798,a,2.34,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,798,b,0.575,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,799,a,2.32,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,799,b,0.575,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,800,a,2.3,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
3C,800,b,0.575,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,300,a,1.91,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,300,b,1.45,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,301,a,1.89,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,301,b,1.45,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,302,a,1.87,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,302,b,1.45,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,303,a,1.85,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,303,b,1.45,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,304,a,1.82,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,304,b,1.44,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,305,a,1.8,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,305,b,1.44,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,306,a,1.78,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,306,b,1.44,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,307,a,1.76,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,307,b,1.44,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,308,a,1.74,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,308,b,1.44,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,309,a,1.72,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,309,b,1.44,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,310,a,1.7,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,310,b,1.43,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,311,a,1.68,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,311,b,1.43,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,312,a,1.66,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,312,b,1.43,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,313,a,1.63,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,313,b,1.43,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,314,a,1.61,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,314,b,1.43,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,315,a,1.59,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,315,b,1.43,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,316,a,1.57,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,316,b,1.42,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,317,a,1.54,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,317,b,1.42,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,318,a,1.52,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,318,b,1.42,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,319,a,1.5,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,319,b,1.42,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,320,a,1.48,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,320,b,1.42,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,321,a,1.45,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,321,b,1.42,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,322,a,1.43,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,322,b,1.41,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,323,a,1.41,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,323,b,1.41,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,324,a,1.39,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,324,b,1.41,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,325,a,1.36,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,325,b,1.41,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,326,a,1.34,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,326,b,1.41,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,327,a,1.32,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,327,b,1.41,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,328,a,1.3,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,328,b,1.41,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,329,a,1.28,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,329,b,1.4,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,330,a,1.26,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,330,b,1.4,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,331,a,1.24,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,331,b,1.4,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,332,a,1.22,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,332,b,1.4,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,333,a,1.2,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,333,b,1.4,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,334,a,1.18,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,334,b,1.4,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,335,a,1.16,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,335,b,1.4,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,336,a,1.14,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,336,b,1.39,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,337,a,1.12,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,337,b,1.39,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,338,a,1.1,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,338,b,1.39,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,339,a,1.08,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,339,b,1.39,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,340,a,1.06,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,340,b,1.39,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,341,a,1.04,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,341,b,1.39,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,342,a,1.01,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,342,b,1.39,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,343,a,0.993,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,343,b,1.39,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,344,a,0.972,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,344,b,1.38,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
5C,345,a,0.951,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
